"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-02",97.57341,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-03",97.83944,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-04",98.03342,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-05",97.97491,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-06",97.75077,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-07",97.47757,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-08",97.22958,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-09",97.01588,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-10",96.83984,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-11",96.72448,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-12",96.69999,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-01",96.84603,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-02",97.24321,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-03",97.75391,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-04",98.20969,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-05",98.48513,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-06",98.62658,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-07",98.68829,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-08",98.70245,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-09",98.72905,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-10",98.83781,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-11",99.0778,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-12",99.36478,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-01",99.58736,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-02",99.6661,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-03",99.6771,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-04",99.72324,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-05",99.87314,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-06",100.0651,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-07",100.2033,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-08",100.212,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-09",100.1433,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-10",100.0648,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-11",100.0245,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-12",100.0252,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-01",100.0689,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-02",100.1597,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-03",100.2642,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-04",100.3399,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-05",100.3497,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-06",100.3057,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-07",100.2131,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-08",100.0681,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-09",99.90409,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-10",99.76013,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-11",99.66785,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-12",99.61853,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-01",99.5862,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-02",99.50772,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-03",99.37276,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-04",99.37153,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-05",99.3952,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-06",99.36016,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-07",99.33435,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-08",99.23769,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-09",99.14481,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-10",98.92023,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-11",98.54197,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-12",98.19918,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-01",98.17439,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-02",98.1594,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-03",97.97236,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-04",97.78042,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-05",97.65221,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-06",97.47289,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-07",97.31464,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-08",97.35068,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-09",97.39041,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-10",97.31647,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-11",97.29881,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-12",97.3379,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-01",97.42084,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-02",97.21696,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-03",96.68705,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-04",96.27574,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-05",96.24154,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-06",96.62971,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-07",97.1911,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-08",97.80162,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-09",98.31614,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-10",98.53484,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-11",98.42707,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-12",98.06268,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-01",97.91586,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-02",97.82203,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-03",97.92068,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-04",98.23009,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-05",98.5025,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-06",98.59537,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-07",98.64895,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-08",98.62421,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-09",98.36464,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-10",97.97866,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-11",97.62613,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-12",97.58131,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-01",97.68549,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-02",97.59949,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-03",97.4724,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-04",97.50851,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-05",97.57519,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-06",97.5705,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-07",97.58739,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-08",97.71061,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-09",97.96526,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-10",98.1936,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-11",98.25023,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-12",98.24694,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-01",98.34597,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-02",98.74029,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-03",99.38147,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-04",100.07,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-05",100.5292,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-06",100.6747,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-07",100.6394,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-08",100.5012,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-09",100.3875,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-10",100.3941,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-11",100.5838,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-12",100.9103,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-01",101.2367,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-02",101.3657,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-03",101.3947,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-04",101.2751,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-05",101.1986,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-06",101.1511,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-07",101.2205,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-08",101.3443,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-09",101.3664,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-10",101.2025,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-11",101.0249,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-12",100.8964,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-01",100.8786,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-02",100.8367,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-03",100.8157,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-04",100.8167,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-05",100.8177,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-06",100.8766,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-07",100.807,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-08",100.6619,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-09",100.5145,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-10",100.4187,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-11",100.5223,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-12",100.7358,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-01",100.9167,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-02",101.0029,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-03",101.0274,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-04",101.0668,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-05",101.1246,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-06",101.2186,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-07",101.1617,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-08",100.987,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-09",100.8201,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-10",100.7311,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-11",100.5547,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-12",100.4065,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-01",100.3752,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-02",100.4046,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-03",100.4755,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-04",100.553,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-05",100.5851,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-06",100.6553,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-07",100.7551,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-08",100.7597,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-09",100.5817,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-10",100.2475,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-11",99.98318,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-12",100.0525,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-01",100.3058,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-02",100.5375,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-03",100.6945,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-04",100.7367,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-05",100.8259,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-06",100.8916,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-07",100.9571,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-08",101.0621,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-09",101.0473,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-10",100.9111,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-11",100.8125,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-12",100.8383,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-01",100.9749,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-02",100.9553,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-03",100.815,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-04",100.6232,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-05",100.4958,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-06",100.4647,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-07",100.5122,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-08",100.5915,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-09",100.74,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-10",100.7232,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-11",100.602,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-12",100.5296,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-01",100.527,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-02",100.5094,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-03",100.5767,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-04",100.6279,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-05",100.5011,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-06",100.2222,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-07",99.75113,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-08",98.99524,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-09",98.26907,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-10",97.68868,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-11",97.48258,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-12",97.54524,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-01",97.88551,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-02",98.50626,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-03",99.21414,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-04",99.41408,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-05",99.39742,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-06",99.46126,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-07",99.52128,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-08",99.48636,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-09",99.29085,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-10",98.82563,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-11",98.24903,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-12",97.90977,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-01",97.86217,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-02",98.10151,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-03",98.53093,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-04",98.87207,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-05",99.06629,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-06",99.07201,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-07",98.90124,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-08",98.75225,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-09",98.742,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-10",98.99741,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-11",99.60793,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-12",100.1047,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-01",100.2347,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-02",100.1213,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-03",99.93828,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-04",99.71173,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-05",99.42235,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-06",99.1973,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-07",98.98821,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-08",98.93461,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-09",99.05386,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-10",99.32937,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-11",99.66058,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-12",100.1412,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-01",100.5551,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-02",100.7029,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-03",100.6923,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-04",100.6631,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-05",100.6018,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-06",100.4973,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-07",100.426,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-08",100.4712,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-09",100.5407,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-10",100.6331,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-11",100.7455,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-12",100.9189,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-01",100.9996,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-02",100.869,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-03",100.6517,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-04",100.5575,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-05",100.545,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.6698,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.7852,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-08",100.7518,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-09",100.5189,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-10",100.3649,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-11",100.2885,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-12",100.3121,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-01",100.3281,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-02",100.398,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-03",100.5403,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-04",100.5684,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-05",100.5481,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-06",100.6543,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-07",100.8102,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-08",100.9276,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-09",101.0163,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-10",101.1358,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-11",101.2373,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-12",101.2522,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-01",101.3018,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-02",101.417,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-03",101.5468,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-04",101.7078,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-05",101.8897,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-06",102.0555,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-07",102.167,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-08",102.1696,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-09",102.1803,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-10",102.1735,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-11",102.1555,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-12",102.1246,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-01",102.2738,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-02",102.4333,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-03",102.4407,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-04",102.4197,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-05",102.3229,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-06",102.2066,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-07",102.0736,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-08",101.8857,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-09",101.6506,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-10",101.5177,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-11",101.609,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-12",101.7486,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-01",101.9827,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-02",102.1861,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-03",102.2205,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-04",102.2158,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-05",102.2584,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-06",102.2693,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-07",102.215,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-08",102.1549,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-09",102.1448,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-10",102.1247,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-11",102.2399,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-12",102.3997,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-01",102.624,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-02",102.6754,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-03",102.5967,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-04",102.5787,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-05",102.5541,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-06",102.458,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-07",102.4255,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-08",102.3916,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-09",102.3431,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-10",102.2371,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-11",101.9918,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-12",101.4766,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-01",100.9662,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-02",100.5931,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-03",100.4321,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-04",100.3998,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-05",100.5198,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-06",100.5969,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-07",100.5129,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-08",100.2187,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-09",99.79474,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-10",99.64188,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-11",99.78605,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.1349,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-01",100.4723,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-02",100.6745,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-03",100.8572,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-04",100.9087,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-05",100.8833,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-06",100.6386,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-07",100.311,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-08",100.0411,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-09",99.80491,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-10",99.62663,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-11",99.64131,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-12",99.63883,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-01",99.46448,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-02",99.30983,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.39107,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-04",99.81516,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-05",100.2333,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-06",100.3858,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-07",100.3881,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-08",100.3007,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.2661,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.411,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.6966,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-12",100.9929,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-01",101.266,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-02",101.1549,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.9909,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.8236,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-05",100.747,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.8818,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.9907,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.9666,
